Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,URL/Filename,Threat/Content Name,Category,Severity,Direction,Sequence Number,Action Flags,Source Country,Destination Country,cpadding,contenttype,pcap_id,filedigest,cloud,url_idx,user_agent,filetype,xff,referer,sender,subject,recipient,reportid,dg_hier_level_1,dg_hier_level_2,dg_hier_level_3,dg_hier_level_4,Virtual System Name,Device Name,file_url,Source VM UUID,Destination VM UUID,http_method,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,parent_start_time,tunnel,thr_category,contentver,sig_flags
1,2017/04/15 15:50:37,1606050200,THREAT,vulnerability,1,2017/04/15 15:50:37,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:50:37,41657,1,53122,445,0,0,0x6000,tcp,alert,.DS_Store,SMB Fragment Packet Found(32332),any,medium,client-to-server,1546104,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 15:50:20,1606050200,THREAT,vulnerability,1,2017/04/15 15:50:20,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:50:20,41657,1,53122,445,0,0,0x6000,tcp,alert,.DS_Store,SMB Fragment Packet Found(32332),any,medium,client-to-server,1546103,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 15:50:19,1606050200,THREAT,vulnerability,1,2017/04/15 15:50:19,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:50:19,41670,1,53143,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546102,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 15:50:19,1606050200,THREAT,vulnerability,1,2017/04/15 15:50:19,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:50:19,41669,1,52256,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546101,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 15:50:12,1606050200,THREAT,vulnerability,1,2017/04/15 15:50:12,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:50:12,41657,1,53122,445,0,0,0x6000,tcp,alert,._kali-linux-2.0-amd64.iso,SMB Fragment Packet Found(32332),any,medium,client-to-server,1546100,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 15:50:06,1606050200,THREAT,vulnerability,1,2017/04/15 15:50:06,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:50:06,41657,1,53122,445,0,0,0x6000,tcp,alert,.DS_Store,SMB Fragment Packet Found(32332),any,medium,client-to-server,1546099,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 15:50:00,1606050200,THREAT,vulnerability,1,2017/04/15 15:50:00,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:50:00,41657,1,53122,445,0,0,0x6000,tcp,alert,.DS_Store,SMB Fragment Packet Found(32332),any,medium,client-to-server,1546098,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 15:49:50,1606050200,THREAT,vulnerability,1,2017/04/15 15:49:50,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:49:50,41657,1,53122,445,0,0,0x6000,tcp,alert,srvsvc,Microsoft Windows Server Service NetrShareEnum access(30862),any,informational,client-to-server,1546096,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 15:27:21,1606050200,THREAT,vulnerability,1,2017/04/15 15:27:21,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:27:21,41499,1,52605,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546084,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 15:27:21,1606050200,THREAT,vulnerability,1,2017/04/15 15:27:21,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:27:21,41498,1,54295,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546083,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 15:27:01,1606050200,THREAT,vulnerability,1,2017/04/15 15:27:01,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:27:01,41496,1,52602,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546082,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 15:27:01,1606050200,THREAT,vulnerability,1,2017/04/15 15:27:01,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:27:01,41495,1,55059,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546081,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 15:19:36,1606050200,THREAT,vulnerability,1,2017/04/15 15:19:36,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:19:36,41434,1,52385,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546076,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 15:19:36,1606050200,THREAT,vulnerability,1,2017/04/15 15:19:36,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:19:36,41433,1,53646,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546075,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 15:19:16,1606050200,THREAT,vulnerability,1,2017/04/15 15:19:16,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:19:16,41430,1,52382,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546074,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 15:19:16,1606050200,THREAT,vulnerability,1,2017/04/15 15:19:16,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:19:16,41429,1,65512,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546073,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 15:17:26,1606050200,THREAT,vulnerability,1,2017/04/15 15:17:26,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:17:26,41411,1,52316,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546071,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 15:17:26,1606050200,THREAT,vulnerability,1,2017/04/15 15:17:26,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:17:26,41410,1,59968,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546070,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 15:16:26,1606050200,THREAT,vulnerability,1,2017/04/15 15:16:26,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:16:26,41395,1,52286,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546069,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 15:16:26,1606050200,THREAT,vulnerability,1,2017/04/15 15:16:26,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:16:26,41394,1,53491,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546068,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 15:16:06,1606050200,THREAT,vulnerability,1,2017/04/15 15:16:06,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:16:06,41388,1,52283,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546067,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 15:16:06,1606050200,THREAT,vulnerability,1,2017/04/15 15:16:06,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:16:06,41387,1,59891,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546066,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 15:02:06,1606050200,THREAT,vulnerability,1,2017/04/15 15:02:06,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:02:06,41285,1,51975,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546058,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 15:02:06,1606050200,THREAT,vulnerability,1,2017/04/15 15:02:06,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:02:06,41284,1,61018,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546057,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 15:01:45,1606050200,THREAT,vulnerability,1,2017/04/15 15:01:45,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:01:45,41279,1,51964,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546055,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 15:01:45,1606050200,THREAT,vulnerability,1,2017/04/15 15:01:45,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:01:45,41278,1,50922,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546054,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 14:51:48,1606050200,THREAT,vulnerability,1,2017/04/15 14:51:48,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:51:48,41187,1,51733,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546048,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 14:51:48,1606050200,THREAT,vulnerability,1,2017/04/15 14:51:48,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:51:48,41186,1,56366,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546047,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 14:51:27,1606050200,THREAT,vulnerability,1,2017/04/15 14:51:27,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:51:27,41183,1,51730,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546046,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 14:51:27,1606050200,THREAT,vulnerability,1,2017/04/15 14:51:27,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:51:27,41182,1,50996,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546045,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 14:49:39,1606050200,THREAT,vulnerability,1,2017/04/15 14:49:39,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:49:39,41161,1,51656,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546043,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 14:49:39,1606050200,THREAT,vulnerability,1,2017/04/15 14:49:39,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:49:39,41160,1,59796,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546042,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 14:45:48,1606050200,THREAT,vulnerability,1,2017/04/15 14:45:48,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:45:48,41145,1,51589,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546039,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 14:45:48,1606050200,THREAT,vulnerability,1,2017/04/15 14:45:48,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:45:48,41144,1,56635,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546038,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 14:35:55,1606050200,THREAT,vulnerability,1,2017/04/15 14:35:55,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:35:55,41065,1,51320,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546033,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 14:35:55,1606050200,THREAT,vulnerability,1,2017/04/15 14:35:55,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:35:55,41064,1,55498,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546032,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 14:34:08,1606050200,THREAT,vulnerability,1,2017/04/15 14:34:08,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:34:08,41050,1,51264,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546030,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 14:34:08,1606050200,THREAT,vulnerability,1,2017/04/15 14:34:08,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:34:08,41049,1,57764,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546029,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 14:31:58,1606050200,THREAT,vulnerability,1,2017/04/15 14:31:58,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:31:58,41015,1,51199,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546027,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 14:31:58,1606050200,THREAT,vulnerability,1,2017/04/15 14:31:58,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:31:58,41014,1,57543,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546026,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 14:31:37,1606050200,THREAT,vulnerability,1,2017/04/15 14:31:37,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:31:37,41009,1,51169,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546024,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 14:31:37,1606050200,THREAT,vulnerability,1,2017/04/15 14:31:37,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:31:37,41008,1,50552,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546023,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 14:24:13,1606050200,THREAT,vulnerability,1,2017/04/15 14:24:13,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:24:13,40936,1,51002,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546019,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 14:24:13,1606050200,THREAT,vulnerability,1,2017/04/15 14:24:13,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:24:13,40935,1,53623,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546018,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 14:23:52,1606050200,THREAT,vulnerability,1,2017/04/15 14:23:52,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:23:52,40933,1,50998,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546017,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/15 14:23:52,1606050200,THREAT,vulnerability,1,2017/04/15 14:23:52,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:23:52,40932,1,63254,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546016,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 14:22:02,1606050200,THREAT,vulnerability,1,2017/04/15 14:22:02,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 14:22:02,40916,1,50931,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546014,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
